user_id,avg_rating,review_count,avg_review_length,sample_reviews,persona
AG5RFLAFFZLEDCB5FHGAJYTDTXLQ,5.0,7,40.57142857142857,Gift cards are always the perfect gift. Gift cards the perfect gift. Gift cards the perfect gift. Gift cards the perfect gift. Can't go wrong with gift cards.,"User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 7
Example behavior:
Gift cards are always the perfect gift. Gift cards the perfect gift. Gift cards the perfect gift. Gift cards the perfect gift. Can't go wrong with gift cards."
AG5ZOOZYBFBLQH2IYNZFUIO4JPNA,5.0,7,145.57142857142858,"This little washing machine saved me when my big washer bit the dust- was able to keep up with basic clothing items until new washer delivered.  The spinner basket is what sold me! The products made by this manufacturer are excellent for sensitive skin! All of the scents are beautiful and light, never found one that I didn't enjoy.  Lathers up nicely- doesn't take much product. Fast shipping!! Replacing these burners gave me a new cooktop!!  Easy to install and all work perfectly.  Ordered and received next day! Thanks! This item was a perfect fit and was shipped super fast. The price was excellent!! This dryer push start replacement button was an exact fit, delivered fast, at a great price, too!","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 7
Example behavior:
This little washing machine saved me when my big washer bit the dust- was able to keep up with basic clothing items until new washer delivered.  The spinner basket is what sold me! The products made by this manufacturer are excellent for sensitive skin! All of the scents are beautiful and light, nev"
AG63W2BMC4HRP76AMS36AYY64AHA,4.21875,32,1250.84375,"As usual, I spent a whole lot of time looking for a replacement dishwasher. Looked at a lot of models, and narrowed the choices down to models from Whirlpool, Bosch and KitchenAid.<br /><br />The high end Bosch and Kitchenaid models were great - read nothing but good things (for the most part) about their performance, and they are very, very quiet. But, cost was a factor, and I just couldn't see paying more than one grand for a dishwasher (and some are a LOT more than a grand!).<br /><br />Looked into Whirlpool since they get excellent reliability ratings from the ""consumer"" magazine. This model caught my eye since it offered a fully-integrated panel (i.e., the controls are hidden) and some nice convenience features. So far, it has been a top-notch performer.<br /><br />The potscrubber feature works very well, and is identical to the one on the Kitchenaid (not unexpected, since Whirlpool owns Kitchenaid). Love the movable cutlery basket! You can hang it on the door for more room, or put it on the front or side of the lower tray. If loaded properly, silverware comes out clean no matter where you put the basket. If, however, you tend to just toss in forks and spoons and not arrange them, you'll want to put the basket on the lower rack so it gets more direct spray time.<br /><br />The interior is light gray with a tile-type pattern. It's plastic, so it's not as fancy looking as stainless. But, I care more about what the dishwasher looks like from the outside, and the stainless steel outside looks great. It also has a unique feature among hidden control models in that the steam vent is on the front of the machine, and not the top. That's important to keep the steam from hitting the bottom of your counters. Can't figure out why everyone else doesn't do it that way.<br /><br />Many different cycles to choose from including regular, adaptive (which uses sensors to figure out what to do), high temp and sanitary rinse. Lots of nice little touches, such as foldable tines and clips to hold light plastic items so they don't flip over during the wash cycle.<br /><br />Noise levels are very low. No, it is not as whisper quiet as a higher end machine, but the sound level is not at all objectionable.<br /><br />Excellent value - lots of features, works well, looks great, holds a boat-load of dishes, and has lots of convenience features. Can't ask for more than that!<br /><br />>>>>>>>Update June 2010: It's been a year since I've had this, and I'm still 100% satisfied with the machine. I run about 2-3 loads per week and so far I've not had one item not come out perfectly clean. I use an enzyme-based detergent and the rinse-aid. Settings that work for me are adaptive wash with the high-temp option.<br /><br />I usually run the machine after dinner and then unload it the next morning. To save on electricity, I don't use the heated dry. I find that dishes come out completely dry, but plastic items are sometimes damp, especially if it's humid out. Usually the plastic is not damp enough to warrant a towel dry except for a few pieces that I have with a recessed base - enough water collects in the indentation to warrant a quick pass with a towel before putting it back into the shelf.<br /><br />I've tried the sanitizing rinse and that does help dry items a little bit better. I tend to use that only when I have really greasy dishes and want an extra high temp rinse to ensure all grease is gone.<br /><br />Zero mechanical problems so far. Hope this keeps up!<br /><br />>>>>Update March 2012:  Working as good as the day I bought it. Very pleased! This is a nice improvement to the Sonicare line of brushes. It appears to be their response to the Oral-B Floss Action line of brushes that have a ""paddle"" to help get between teeth. This accomplishes that goal with an plastic insert in the middle that helps direct the toothpaste between your teeth.<br /><br />I use both the Sonicare (Healthy White) and the Oral B 5000. Both have their pluses and minuses, so switching between the two gives me the best of both worlds.<br /><br />The Oral-B arrangement of paddles does a better job in getting at the gum line without discomfort. The Sonicare Hydroclean's bristles are stiffer and I find that they irritate my gums when used several times in a row.<br /><br />But, the Sonicare does a better job in cleaning stains between teeth. I'm a tea drinker and getting the stains out between my front teeth has always been a chore. The Hydroclean works very well - noticeable improvement over the Sonicare ProResults and the Oral-B.<br /><br />These only come in the standard size. The ProResults has a smaller version that is great for getting at the tight spots. But, I assume that a smaller version of this would not function well since the plastic insert would have to be very small.<br /><br />If you're a ProResults user these are well worth trying out. If you have tender gums you may want to alternate between the HydroClean and the ProResults (or, as I do, with the Oral-B. The Oral-B also makes a super soft brush if you have very sensitive gums. Hard to find, but works very well).<br /><br />Keep in mind that nothing takes the place of flossing. No matter what you use, you still need to break out the floss to keep your teeth healthy! I was not having any luck finding a replacement pad for my Honeywell cool mist humidifier, and came across this. It looked to be made of the same material as the original pad, but the size was way off. The size is about 11 long and 5.5 inches wide. The pad is designed as a loop, so if you cut it in half, you'll end up with two 11 by 5.5 rectangles per pad. There are a total of 2 pads per pack, so you'll get four 11 by 5.5 rectangles that can be then cut down to fit.<br /><br />It was very easy to cut this down. It's thick, so a knife works best, but some heavy duty scissors would work as well.<br /><br />It works just as good as the original pad. Best of all, it's very inexpensive - I can cut this down to make 8 pads that fit my humidifier, so I have enough replacements to keep me going for a few seasons of use at a MUCH lower cost than the ""real"" pads.<br /><br />It is treated to help prevent mold.<br /><br />If you need a square or rectangular pad for a cool mist humidifier this may be an option to look into. While the intended purpose of this is for HVAC line tapping, it's hands-down the best carto punch available. Zero distortion of the casing, even when punching multiple holes.<br /><br />It takes just a bit of time to learn how to use it. I started with a junk carto and practiced until I got a feel for it. I put some photos up to illustrate usage and the resulting size of the punched hole.<br /><br />Basically, just loosen the three outer bolts, slide in a carto, tighten the bolts (they don't need to be real tight), then turn the center bolt with the included allen wrench. You'll feel the needle pop through the case. Back off the center screw, loosen the bolts, and done! After a couple of practice holes it becomes easy as pie.<br /><br />Unlike other line taps, the Supco has a gasket that helps hold and protect the carto while punching it. Very nice construction as well. Note that while the Supco site says their products are made in the US, the one I got was made in China.<br /><br />Make sure you get the model BPV31. Supco makes a variety of models for various size tubing. The BPV31 will fit a 510 carto. While the intended purpose of this is for tapping HVAC lines, it is a fantastic carto punch. It supports the carto far better than when using a standard punch or a saddle valve, which means there's far less (or even no) distortion in the barrel. That allows the carto to slide in easily, even when using a tank with a hard plastic or metal cap.<br /><br />The small hole size also allows me to punch 3 holes, which is great for 100% VG juices.<br /><br />(With apologies to Amazon - I got this on an auction site for a lot less. Check around before purchasing).<br /><br />Another brand to look at is the Supco BPV31 [[ASIN:B0002YTQ8G Supco BPV31, 1/4"", 5/16"", 3/8"" Tubing]]. It's functionally identical, but having used both the Quick Tap and the Supco, I prefer the Supco. The needle seems to pierce better in the Supco, leaving a cleaner hole. The Supco is also a bit beefier in construction, and has a built-in gasket that helps hold and protect the carto. Again, check an auction site -- I got the Supco for $5 shipped.<br /><br />But either will do the job, and will do it well. A must-have if you punch your own cartos.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.2
Total reviews: 32
Example behavior:
As usual, I spent a whole lot of time looking for a replacement dishwasher. Looked at a lot of models, and narrowed the choices down to models from Whirlpool, Bosch and KitchenAid.<br /><br />The high end Bosch and Kitchenaid models were great - read nothing but good things (for the most part) about"
AG644AQBRT56BVFDCJMISCNTSRMA,4.0,14,647.5,"i searched &#34;dark brown eyebrow tint&#34; and this came up and i was about to make the purchase until i fully read the description &#34;This product must not be used for dyeing the eyelashes and eyebrows. To do so may cause blindness&#34; so i dont know why people are condoning the use of this product on their eyebrows/ eye area. i guess they dont care there is a chance of losing eye sight. also amazon needs to remove this from results for eyebrow tint... glad i saw before i bought! My mother in law requested this as a gift for christmas. Im not one to buy gift cards because part of the enjoyment for me is to buy people actual gifts, but she enjoys watching qvc so we got her a few small things and this $25 gift card. This mister is awesome! I got it to use on my house plants and it works great. It holds a little of 5oz, the mist very fine, handle is easy to pull, and it's a continuous spray for few seconds per handle pump! Might consider using on my hair in the future too!<br /><br />Please let me know if you have any questions about my review, or if you have found it of any help to you. Disappointed in this product because it did not work for me. I took a couple pictures showing and comparing my eyelashes before and after applying. The mascara was a little pastey but step 1 applied ok and looked fine, but step 2 completely ruined my eyelashes. It looked horrible; The left side got clumped together and the right side looked like my eyelashes were growing baby eyelashes. Very unnatural looking. This claims to be flake free but after it dried i noticed a few little black specks on my cheeks. I had to use one of my old dried up mascara brushes to separate my lashes to fix them. It's also very hard to wash off. I got this to use on my 1 year old! The quality seemed great (all natural, organic and enhanced with fulvic acid!). Ithought it could help her sleep better especially on nights where she is having a hard time (due to teething for an example.) Its easy to apply, rubs in and absorbs well but does feel a little sticky afterwards. It doesnt have much of a smell either maybe a little like lavender but gentle. Ive been doing one pump and rubbing it on her feet and she likes the little foot massage. I could tell it helps her sleep better. She wakes up/squirms less, maybe helping her get a deeper sleep. Very happy to have this for the rough nights.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.0
Total reviews: 14
Example behavior:
i searched &#34;dark brown eyebrow tint&#34; and this came up and i was about to make the purchase until i fully read the description &#34;This product must not be used for dyeing the eyelashes and eyebrows. To do so may cause blindness&#34; so i dont know why people are condoning the use of this pr"
AG6EW43QB7VILETPIDRYGED6HBHQ,4.4,5,107.6,"Filter seems to be ok. Shipped in a big box with no protection. The filters were sealed in plastic from the manufacture but there was dirt or something inside the filter when I took the end cap off. Rinsed it out before installing, kinda makes me wonder what it is. Looks like nice filters. Sealed in plastic. Haven't tried yet but they look nice. Worked great, got the dryer going. Good quality Fuse. Good quality filter, recommend this is the second time I ordered them, Easy to cut to fit and good quality. They are flat and stay in place.","User is a generally positive customer and a short-form reviewer.
Average rating given: 4.4
Total reviews: 5
Example behavior:
Filter seems to be ok. Shipped in a big box with no protection. The filters were sealed in plastic from the manufacture but there was dirt or something inside the filter when I took the end cap off. Rinsed it out before installing, kinda makes me wonder what it is. Looks like nice filters. Sealed in"
AG6NCLUCRDL26LNJBRU2K4OUG3EQ,3.888888888888889,9,358.55555555555554,"K-cup filters have secure lids and work well with different machine models that we own. Tried two other brands that were clearly inferior...and you always can use the water filters! This did not work with my B50/K50 classic brewer although Keurig said it would as it does not accommodate the built in stainless steel dome shaped screen in the water reservoir. Alas, this will not work with keurig 2.0 brewers without hacking your machine as they lack the colored dots on their tops. Very easy install and having two allows me to have a spare while the dirty one is run through the dishwasher Looks like the original equipment but fits a little loose in the water reservoir; seems adequate to the task and works with all water filter cartridges","User is a balanced customer and a detailed reviewer.
Average rating given: 3.9
Total reviews: 9
Example behavior:
K-cup filters have secure lids and work well with different machine models that we own. Tried two other brands that were clearly inferior...and you always can use the water filters! This did not work with my B50/K50 classic brewer although Keurig said it would as it does not accommodate the built in"
AG73BVBKUOH22USSFJA5ZWL7AKXA,4.532608695652174,184,283.8152173913044,"I love this foot buffer!. I would recommend anyone who gets one of these little babies to go with the rechargeable over the battery-operated. The rechargeable stays powerful and I can keep the power strong by using the cord on it at the same time. My heels are very dry and crack easily. This helps buff those rough areas easily and makes my feet smoother all over. Love it! This facial moisturizer is great. when you use hyaluronic acid products, you should follow with a good moisturizer. This fits the bill. Now, I have a complete set of this line that I am very pleased with. They also make a body moisturizer that is great on your heels. Swiss Botany makes wonderful products and I have never been disappointed. The serum soaks in and your skin gets smooth. Anything that works on almost 60 year old skin is fantastic in my book This is a wonderful tool. If you get that rough, callused skin on your heels, this is the most fantastic thing you will ever use. It works quickly and you can use it daily to keep that dry skin at bay. I love mine so much, I got one for my daughter. She used mine and loved it, so this is making a perfect gift for her! &#60;3 These are perfect in my new Cuisinart Coffee Maker. Just wash and reuse. No filters needed.","User is a generally positive customer and a short-form reviewer.
Average rating given: 4.5
Total reviews: 184
Example behavior:
I love this foot buffer!. I would recommend anyone who gets one of these little babies to go with the rechargeable over the battery-operated. The rechargeable stays powerful and I can keep the power strong by using the cord on it at the same time. My heels are very dry and crack easily. This helps b"
AG777VHWKTF4HBWJKG6YTDARPNTA,3.3333333333333335,6,383.0,"I bought this washer when my old front-loader bit the dust (did not buy from Amazon). I have been using it for several months and I have been pretty unhappy with it. The clothes seem to spend a lot of time floating around above water level, especially large items like sheets. On some loads, there seems to be adequate water to clean the contents of the machine; on others, a tiny amount of water that reaches about halfway up the layer of clothes. I like that it's a top-loader, but performance is poor (yes, I read the manual and follow the instructions). I would not recommend this washer. Just got this yesterday. Set it up (easy peasy) and did four loads. I am impressed with this machine. It cleans well. I live alone and do small loads so it’s perfect for me size-wise. If you are doing wash for a family this is probably not the machine for you. If space is at a premium or there are only one or two people in your household this will do the job. The assembly instructions leave out a couple of important things. First, there is no part “P”. There are two rods labeled P but these are actually the other two E parts that you screw together to form the legs. Now about those E parts: two of them have grooves in the middle and two don’t. The ones with the grooves in the middle go on the back legs. The grooves are what hold the plastic gizmos that hold the brace in place. This is not mentioned in the instructions.<br /><br />Once assembled, the thing does not seem very sturdy. The wire that forms the shelf for the dryer bows under the weight of the dryer which is about 50 lbs. I am going to get a board to put under the dryer to make it a bit more stable.<br /><br />So given the poor quality and the pain in the neck it was to assemble, I wouldn’t recommend this unit. So I've used this machine almost daily for a month. This little dryer does dry the laundry efficiently. Be prepared to iron your clothes. Everything comes out very wrinkled regardless of load size or temperature setting. This machine does clean well. Be aware that it tends to leak where the water supply hose attaches to the machine so check that it’s tight before you use it. Also make sure the drain hose is firmly  secured somehow or you’ll have a real mess on your hands.","User is a balanced customer and a detailed reviewer.
Average rating given: 3.3
Total reviews: 6
Example behavior:
I bought this washer when my old front-loader bit the dust (did not buy from Amazon). I have been using it for several months and I have been pretty unhappy with it. The clothes seem to spend a lot of time floating around above water level, especially large items like sheets. On some loads, there se"
AG7JCEMC64AM7JPATDVGP6YZOTXA,4.148148148148148,27,987.5555555555555,"I am really big on Organic & safe products.  I was very excited about this lip amplifier having given up on them when I discovered how toxic they were.  Sadly this product turned out to be a big disappointment & I will not purchase again.<br /><br />The only thing to like about this product is it's good safety rating in the EWG Cosmetics Database & it provides a nice shine.  That's where it ends.<br /><br />It smells unpleasant.  It is very very watery & thin.  It says to apply generously.  If you try to do that it will be all over your face.  It does not last long & it is not moisturizing.  It does not plump the lips(I have yet to find a product that does) & it is not the best tasting.<br /><br />Save your money.  It is wasted on this product. This sleep mask is wonderful.  It's thin, soft & made of real silk.  The elastic band is comfortable & adjustable.  I've gone through so many sleep masks since my fav from the natural food store (made of silk, cotton & filled with lavender, but thin, not puffy) finally gave up the ghost.  If this had lavender buds in in... OMG, it would be perfection.  Anyway, this is the closest I've found to that old mask & I absolutely love it. I ordered these because the similar hair bands I bought from Walmart were pretty well worn. These appeared to function pretty much the same way, so I went ahead & ordered them. While I do like them & they will work for my purposes, they are not as wide as they appear in the product photos (my Walmart ones are double the width). I took off a star for that & only that. Otherwise they are great. I love the variety of prints, they are comfortable, & look good.<br />If it helps, I have long straight hair that goes past my bra line. I don't have bangs. I work outdoors everyday for my full time job which is running my eco family farm. Keeping my hair out of the way is a necessity, but I also want to feel as pretty as possible in a very dirty job. I run my own eco farm full time. I ordered this because I thought it would work really great in some photo props & it does. The ""leather"" sections are synthetic but still look good. The beads are wooden. There are two dyed green pheasant feathers & some really excellent quality rooster saddle feathers. The two silver beads that you use to adjust the size of the headpiece are plastic. The dream catcher section feels like cotton, it is a pretty blue color that compliments the peacock feather perfectly.<br /><br />It's very earthy & very natural, just what this dirt loving tree hugger farm girl loves.<br /><br />Overall, I am pleased. This is a really nice tinted moisturizer. I run my own eco farm full time & need a lot of sun protection. I always wear a wide brimmed Sloggers brand hat along with a natural tinted moisturizer with SPF.<br /><br />Lesentia with a SPF of 31, provides natural looking coverage & helps to keep my skin tone more even looking. It adds a nice warm touch of color that is perfect for summer wear. It performs exactly as described. It does leave a shine, so I touch it up with Organic Wear pressed powder. There are no weird ingredients or fragrances.<br /><br />Another natural tinted moisturizer I like is by Organic Wear. Organic Wear provides a very thin, light coverage that requires a little bit of pressed powder to tone down the shine.<br /><br />Overall, I'm glad I decided to try this. I hope they decide to offer other coverage options besides medium. I'd like to get it in a lighter version for winter use.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.1
Total reviews: 27
Example behavior:
I am really big on Organic & safe products.  I was very excited about this lip amplifier having given up on them when I discovered how toxic they were.  Sadly this product turned out to be a big disappointment & I will not purchase again.<br /><br />The only thing to like about this product is it's"
AG7NORBR5XEPKQ2ZTERI2IQPYOGQ,5.0,6,207.5,"Happy to find this on Amazon, makes ordering a gift card easier than looking up the Bob Evans site.  A good menu, pleasant diner, a great gift for anyone.  I'm using it for some seniors who need to get out of the house once in awhile and enjoy a good meal. Perfect gift card for a booster to a friend, or a &#34;congratulations.&#34;  Like the fact one has 4 individual cards, so one can decide to gift one or two at a time, and have the other 2 on hand for the next time a boost or &#34;gift card&#34; is a good idea for someone. So glad to see options like this through Amazon, because it is a great gift idea, and a lot faster to use Amazon than the Olive Garden website. So happy that Amazon has such a variety of gift cards, because it is so much faster to use Amazon than the store's website.  Recipient loves Cracker Barrel, so it made giving a &#34;booster&#34; gift quick and overnight/within 2 days arrival. Very attractive, 12 gift card holders.  The only thing I didn't care for was the price. I've seen it lower, but was grateful to find a quick sale and delivery to home.","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 6
Example behavior:
Happy to find this on Amazon, makes ordering a gift card easier than looking up the Bob Evans site.  A good menu, pleasant diner, a great gift for anyone.  I'm using it for some seniors who need to get out of the house once in awhile and enjoy a good meal. Perfect gift card for a booster to a friend"
AG7TG2PPK7KBCQNZCF7CHNKCWLIA,5.0,6,375.8333333333333,"Brews a good cup, get this one for a regular cup as the smaller one (which I returned and accidentally reviewed) is very small. Excellent filter makes a very smooth pour-over cup, worth the expense if you have good beans and grinder They're not remotely as heavy as Chemex filters but that's to be expected. I believe they're manufactured by Moccamaster but they seem very slightly heavier compared to actual Moccamaster filters I had on hand. They're good filters, unsure though if they're the best value when compared to V60 or Melitta.<br /><br />Using medium roasted coffee and a Bonavita pour over setup (similar to a Clever Dripper) I'm not getting much variability in taste between these filters, V60, cheap store brand, and Melitta (all bleached paper). They are heavier than store brand but comparable in my opinion to other name brand filters. All-in-all, they do the job and I really have no issues but wonder if they're worth the higher price. Like others, the LCD went into gibberish mode and the freezer could not be adjusted. It continued to run but I couldn't tell if it was cycling defrost mode or not and could not increase or decrease the temp. Flat blade screwdriver was all I needed top pop out the old and in with the new. Replaced a month ago and the freezer has been running normally ever since. Home automation enthusiast and Yolink hits that special balance between value and 'just works' features. Bought the hub and temp/humidity sensors to monitor outdoor fridge and freezers but slowly expanding with other sensors. Particularly like the easy Home Assistance integration and the 900Mhz range for things like outdoor motion sensors. Company appears to have good support and the app is very robust and mature. If you're creating a smart home then definitely check out Yolink, I think you'll be pleasantly surprised by how well they work.","User is a generally positive customer and a detailed reviewer.
Average rating given: 5.0
Total reviews: 6
Example behavior:
Brews a good cup, get this one for a regular cup as the smaller one (which I returned and accidentally reviewed) is very small. Excellent filter makes a very smooth pour-over cup, worth the expense if you have good beans and grinder They're not remotely as heavy as Chemex filters but that's to be ex"
AG7YUIUNZJME4OYHU2UTY5JZ36WA,4.857142857142857,7,684.5714285714286,"This is a very good serum for my face. I have acne around my chin and cheeks and any time I use a new product, I get an outbreak. I am surprised to say, this did not give me an outbreak! I have dark circles that are hereditary and I used it under my concealer and it helped reduce its appearance a little bit from what I can tell because I don't normally put anything under there except the concealer. Very satisfied with this product. Great consistency and goes on sheer. No white residue from what I have seen.<br /><br />I received this product at a discounted price in exchange for an honest and unbiased review. Great extractor tools! It seems after my cycle and right before, I get some sort of pimple growth on my face. Well that was perfect timing hormones! I used the small circle extractor tool and that has been the only one I've needed so far. I'm sure in a few weeks I will have the opportunity to try the others but that one was perfect for me. I also used the pointy tool and it worked as expected to remove a whitehead from my cheek. Great set of tools and no longer will my fingers need to touch any of those bumpy growths.<br /><br />I received this product at a discounted price in exchange for an honest and unbiased review. I am very impressed with this UV gel nail dryer. I do acrylic to my own nails and just got into gel polish. I purchased a top coat and base coat and then some color changing gel polish. This UV gel dryer is a great size and fits my whole hand inside. It comes with two settings: low and high, as you just press the button in the direction of which you prefer. The off button is in the center. The red button is the 120 second (2 minute) timer. You turn your device on and to whatever setting and press that button and it will turn the device off when done.<br /><br />I applied a thin layer of base coat to my nail and let it cure for 2 minutes. Then I applied a thin layer of gel polish and let it cure for 2 minutes. I repeated the same step until I got the desired opacity. Afterwards, I touched it softly to see if the polish was dry and noticed it was very slightly still not dry (a light print of my fingerprint) so I put the top coat on and cured for about 5 minutes. It was completely dry by then, as I used thin coats and cured between so that it wasn't completely wet on bottom and dry just on top and smudge. I am very happy with this curing lamp, as it is my first. It is great quality plastic and the bottom of the inside of the lamp slides in/out for your convenience. It also comes with a US plug so no adapters needed. Just plug and play!<br /><br />I received a free product for the purpose of my review. Opinions are 100% my own. I have been using this soap for the last 5 days and wanted to use it that long to see if it works for me. I have sensitive skin on my face that is prone to breakouts no matter how much the company says it is for sensitive skin. I have minor adult acne and still hate it. I just want clear skin...is that not too much to ask? Well, after just 5 days, I see a major improvement around my t-zone and chin area that normally breaks out with everything new I try. I did have one bump that showed up and drew a white head but only lasted a day at the most before it dried up. This is my first time ever using an African black soap and always heard good things about it, and so happy I tried it. This is a really BIG bar of soap that I've cut into smaller pieces so that it last longer. I use it on my arms, legs, and face only. So far, doing wonders. I no longer have dried out skin to where I have to immediately put on lotion after showering. Totally worth trying out, even just once!<br /><br />I received a free product for the purpose of my review. Opinions are 100% my own. [[VIDEOID:6a57170ccc8c26b9919f6916889d48da]] This hair is very soft and feels good going through my fingers. The quality is great but it sheds...quite a bit. My video shows the hair shedding a little wad just from one bundle. They are a little thin and the weft that is holding the hair in place have a good bit of stubble. The hair itself is great other than that part. The deep wave is defined and there is no odd smell from the hair. They are wrapped up pretty nicely to keep them together but there are some loose strands sticking up from the wrapped weft. Nice hair if you don't mind the shedding/stubble and affordable.<br /><br />I received a free product for the purpose of my review. Opinions are 100% my own.","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.9
Total reviews: 7
Example behavior:
This is a very good serum for my face. I have acne around my chin and cheeks and any time I use a new product, I get an outbreak. I am surprised to say, this did not give me an outbreak! I have dark circles that are hereditary and I used it under my concealer and it helped reduce its appearance a li"
AGACOVGUOCMTKPL5O4CFAXOL5ECQ,5.0,10,113.0,"easiest way to buy gift cards - many to chose from and have never had a problem. easiest way to buy gift cards - have never had a problem Very easy to install and very simple controls.  Opted to purchase the two-prong plug in cord instead of hard wiring, which made the assembly and installation a breeze since there was already an outlet in the overhead cabinet .  Only caution, that plug in cord doesn't come with the unit and must be purchased separately. So easy - and so many to choose from.  Amazon is the only way I buy gift cards nowadays So easy - Amazon is the only way I purchase Gift Cards these days, so easy and so many to pick from","User is a generally positive customer and a short-form reviewer.
Average rating given: 5.0
Total reviews: 10
Example behavior:
easiest way to buy gift cards - many to chose from and have never had a problem. easiest way to buy gift cards - have never had a problem Very easy to install and very simple controls.  Opted to purchase the two-prong plug in cord instead of hard wiring, which made the assembly and installation a br"
AGADWSNI4D65TO2LXO2PYRFWGB3A,4.5,8,357.0,"If you, or your child suffer from skin rashes like eczema, psoriasis, or just have dry skin, this is amazing.  My 15 month old grandson has had ongoing issues with eczema since birth and this is the only thing that has really worked.  We use is everyday and it's just amazing how fast the splotches start to fade away.  Love it! Love these filters, love the price even more! love these filters, great value in the 3 pack - just wish there was a way to use the coupons that come with each filter The price was terrific and I love the simplicity of it. Very happy.  Nicer that others I saw at Home Depot or Lowe's which were either the same price or higher than this one. It's also much quieter than the one I used to have. use these in every humidifier - they help keep the water clean","User is a generally positive customer and a detailed reviewer.
Average rating given: 4.5
Total reviews: 8
Example behavior:
If you, or your child suffer from skin rashes like eczema, psoriasis, or just have dry skin, this is amazing.  My 15 month old grandson has had ongoing issues with eczema since birth and this is the only thing that has really worked.  We use is everyday and it's just amazing how fast the splotches s"
